date,symbol,quantity,close,market_value,avg_cost,weight
2025-08-20,159915.SZ,126100,2.588,326346.8,2.3249934077463914,0.3330365638037495
2025-08-21,159949.SZ,273700,1.186,324608.2,0.9548817572057602,0.3336141387622864
2025-08-21,512880.SH,242700,1.293,313811.1,1.1414326165104507,0.3225174837251361
2025-08-21,159915.SZ,126100,2.572,324329.2,2.3249934077463914,0.33332739817866996
2025-08-22,159949.SZ,273700,1.232,337198.4,0.9548817572057602,0.33456682289915846
2025-08-22,512880.SH,242700,1.338,324732.60000000003,1.1414326165104507,0.322198308988961
2025-08-22,159915.SZ,126100,2.662,335678.2,2.3249934077463914,0.3330584869041736
2025-08-25,159949.SZ,270000,1.266,341820.0,0.9548817572057602,0.3319114757229287
2025-08-25,512880.SH,248100,1.352,335431.2,1.146115898940292,0.32570787138117385
2025-08-25,159915.SZ,124800,2.737,341577.60000000003,2.3249934077463914,0.3316761023050034
2025-08-26,159949.SZ,270000,1.258,339660.0,0.9548817572057602,0.33272129287617375
2025-08-26,512880.SH,248100,1.335,331213.5,1.146115898940292,0.32444734127669606
2025-08-26,159915.SZ,124800,2.716,338956.80000000005,2.3249934077463914,0.33203245812038706
2025-08-27,159949.SZ,270000,1.25,337500.0,0.9548817572057602,0.3349826347757521
2025-08-27,512880.SH,248100,1.3,322530.0,1.146115898940292,0.3201242939088098
2025-08-27,159915.SZ,124800,2.696,336460.80000000005,2.3249934077463914,0.3339511860229848
2025-08-28,159949.SZ,270000,1.309,353430.0,0.9548817572057602,0.33865660914258927
2025-08-28,512880.SH,248100,1.326,328980.60000000003,1.146115898940292,0.31522919522874265
2025-08-28,159915.SZ,124800,2.806,350188.8,2.3249934077463914,0.3355508914571835
2025-08-29,159949.SZ,270000,1.342,362340.0,0.9548817572057602,0.34170352865727144
2025-08-29,512880.SH,248100,1.328,329476.8,1.146115898940292,0.3107119974904954
2025-08-29,159915.SZ,124800,2.865,357552.0,2.3249934077463914,0.33718822122444314
2025-09-01,159949.SZ,260100,1.374,357377.4,0.9548817572057602,0.3310610446652217
2025-09-01,159915.SZ,122000,2.927,357094.0,2.3249934077463914,0.33079851351451617
2025-09-01,516160.SH,152700,2.319,354111.3,2.301840345,0.3280354518941592
2025-09-02,159949.SZ,260100,1.336,347493.60000000003,0.9548817572057602,0.32925668305528893
2025-09-02,159915.SZ,122000,2.848,347456.0,2.3249934077463914,0.3292210563522852
2025-09-02,516160.SH,152700,2.289,349530.30000000005,2.301840345,0.3311864943852781
2025-09-03,159949.SZ,260100,1.354,352175.4,0.9548817572057602,0.3294392659686635
2025-09-03,159915.SZ,122000,2.87,350140.0,2.3249934077463914,0.3275352696022148
2025-09-03,516160.SH,152700,2.33,355791.0,2.301840345,0.3328214460131422
2025-09-04,159949.SZ,260100,1.289,335268.89999999997,0.9548817572057602,0.32274269286336754
2025-09-04,159915.SZ,122000,2.751,335622.0,2.3249934077463914,0.32308260045649667
2025-09-04,516160.SH,152700,2.338,357012.60000000003,2.301840345,0.3436740118458715
2025-09-05,159949.SZ,260100,1.394,362579.39999999997,0.9548817572057602,0.3230549094680996
2025-09-05,159915.SZ,122000,2.944,359168.0,2.3249934077463914,0.32001538345487474
2025-09-05,516160.SH,152700,2.552,389690.4,2.301840345,0.34721056103183895
2025-09-08,159949.SZ,265800,1.365,362817.0,0.9644610046998427,0.32615611136720624
2025-09-08,159915.SZ,126300,2.908,367280.39999999997,2.3462258879260474,0.33016850656223945
2025-09-08,516160.SH,144200,2.567,370161.4,2.301840345,0.33275839556096043
2025-09-09,159949.SZ,265800,1.336,355108.80000000005,0.9644610046998427,0.3252833166007544
2025-09-09,159915.SZ,126300,2.845,359323.5,2.3462258879260474,0.32914402519056457
2025-09-09,516160.SH,144200,2.532,365114.4,2.301840345,0.334448549207157
2025-09-10,159949.SZ,265800,1.351,359095.8,0.9644610046998427,0.32841813482503823
2025-09-10,159915.SZ,126300,2.875,363112.5,2.3462258879260474,0.33209168690265023
2025-09-10,516160.SH,144200,2.49,359058.00000000006,2.301840345,0.32838356409072067
2025-09-11,159949.SZ,265800,1.432,380625.6,0.9644610046998427,0.3333089345552994
2025-09-11,159915.SZ,126300,3.025,382057.5,2.3462258879260474,0.33456283093901545
2025-09-11,516160.SH,144200,2.546,367133.19999999995,2.301840345,0.32149381368956176
2025-09-12,159949.SZ,265800,1.414,375841.19999999995,0.9644610046998427,0.3323700588954187
2025-09-12,159915.SZ,126300,2.995,378268.5,2.3462258879260474,0.3345166086721778
2025-09-12,516160.SH,144200,2.528,364537.6,2.301840345,0.3223738738105205
2025-09-15,159949.SZ,263700,1.437,378936.9,0.9644610046998427,0.3301713384818041
2025-09-15,159915.SZ,124300,3.037,377499.1,2.3462258879260474,0.3289185696158817
2025-09-15,516160.SH,147800,2.566,379254.8,2.307413586935047,0.3304483277866286
2025-09-16,159949.SZ,263700,1.453,383156.10000000003,0.9644610046998427,0.3317945254310312
2025-09-16,159915.SZ,124300,3.059,380233.7,2.3462258879260474,0.3292638693325908
2025-09-16,516160.SH,147800,2.567,379402.60000000003,2.307413586935047,0.3285441772016663
