trade_date,signal_date,symbol,side,quantity,price,gross_amount,commission,stamp_duty,net_amount,realized_pnl
2025-11-24,2025-11-21,516160.SH,BUY,8500,2.7743865,23582.285249999997,7.074685574999998,0.0,23589.359935574998,0.0
2025-12-01,2025-11-28,516160.SH,SELL,2200,2.8355815000000004,6238.279300000001,5.0,0.0,6233.279300000001,1066.0912522099525
2025-12-01,2025-11-28,515790.SH,BUY,411500,0.9594794999999999,394825.81425,118.44774427499999,0.0,394944.261994275,0.0
2025-12-08,2025-12-05,515790.SH,SELL,411500,0.9525235,391963.42024999997,117.58902607499998,0.0,391845.831223925,-3098.43077034998
2025-12-08,2025-12-05,516160.SH,SELL,2900,2.788605,8086.9545,5.0,0.0,8081.9545,1270.6611642767539
2025-12-08,2025-12-05,159915.SZ,BUY,122500,3.1025505,380062.43624999997,114.01873087499997,0.0,380176.45498087496,0.0
2025-12-08,2025-12-05,159949.SZ,BUY,255200,1.4897445,380182.7964,114.05483892,0.0,380296.85123892,0.0
2025-12-15,2025-12-12,159915.SZ,SELL,400,3.1384300000000005,1255.3720000000003,5.0,0.0,1250.3720000000003,8.979493940000339
2025-12-15,2025-12-12,159949.SZ,SELL,800,1.507246,1205.7968,5.0,0.0,1200.7968,8.643661320000092
2025-12-15,2025-12-12,516160.SH,BUY,400,2.809404,1123.7615999999998,5.0,0.0,1128.7615999999998,0.0
2025-12-22,2025-12-19,516160.SH,SELL,136600,2.7496245,375598.7067,112.67961200999999,0.0,375486.02708798996,54461.35089298786
2025-12-22,2025-12-19,159915.SZ,BUY,2800,3.1365674999999995,8782.389,5.0,0.0,8787.389,0.0
2025-12-22,2025-12-19,159949.SZ,BUY,6600,1.5017504999999998,9911.553299999998,5.0,0.0,9916.553299999998,0.0
2025-12-29,2025-12-26,159915.SZ,SELL,4800,3.2153915000000004,15433.879200000001,5.0,0.0,15428.879200000001,528.4166933617962
2025-12-29,2025-12-26,159949.SZ,SELL,9300,1.5342325,14268.36225,5.0,0.0,14263.36225,401.6854759684629
2025-12-29,2025-12-26,516160.SH,BUY,132000,2.927463,386425.116,115.92753479999999,0.0,386541.0435348,0.0
