trade_date,symbol,open,high,low,close,volume,amount,adj_factor
2025-07-29,159949.SZ,1.067,1.091,1.065,1.09,11751432.0,1267340273.128,
2025-07-30,159949.SZ,1.088,1.088,1.062,1.074,13480509.0,1450016232.359,
2025-07-31,159949.SZ,1.076,1.084,1.047,1.05,14947932.0,1592109056.052,
2025-08-01,159949.SZ,1.047,1.06,1.039,1.047,9660429.0,1013997593.084,
2025-08-04,159949.SZ,1.04,1.053,1.038,1.052,6547689.0,683838219.128,
2025-08-05,159949.SZ,1.059,1.061,1.045,1.057,9409609.0,991326824.601,
2025-08-06,159949.SZ,1.052,1.065,1.051,1.063,8309052.0,880640318.462,
2025-08-07,159949.SZ,1.063,1.071,1.045,1.054,10463059.0,1103748848.774,
2025-08-08,159949.SZ,1.053,1.062,1.05,1.052,5214783.0,550155106.825,
2025-08-11,159949.SZ,1.052,1.077,1.051,1.075,9870780.0,1056287977.878,
2025-08-12,159949.SZ,1.076,1.09,1.067,1.09,8681187.0,939382508.084,
2025-08-13,159949.SZ,1.095,1.138,1.093,1.133,18693261.0,2093833316.814,
2025-08-14,159949.SZ,1.134,1.145,1.122,1.126,13130318.0,1487654029.66,
2025-08-15,159949.SZ,1.12,1.16,1.12,1.157,15086092.0,1727545397.2,
2025-08-18,159949.SZ,1.161,1.206,1.151,1.189,27155542.0,3221686769.151,
2025-08-19,159949.SZ,1.187,1.206,1.183,1.19,13819338.0,1648298665.899,
2025-08-20,159949.SZ,1.179,1.195,1.163,1.195,17216884.0,2026631714.118,
2025-08-21,159949.SZ,1.195,1.201,1.178,1.186,15654860.0,1862184690.239,
2025-08-22,159949.SZ,1.183,1.232,1.181,1.232,16781366.0,2032496957.323,
2025-08-25,159949.SZ,1.245,1.278,1.235,1.266,25093989.0,3152810923.472,
2025-08-26,159949.SZ,1.261,1.273,1.25,1.258,17926315.0,2264240338.537,
2025-08-27,159949.SZ,1.257,1.298,1.25,1.25,33062221.0,4216877031.611,
2025-08-28,159949.SZ,1.241,1.309,1.241,1.309,27040563.0,3438331921.508,
2025-08-29,159949.SZ,1.304,1.366,1.295,1.342,23602608.0,3150504062.429,
2025-09-01,159949.SZ,1.351,1.379,1.339,1.374,19534738.0,2656615657.788,
2025-09-02,159949.SZ,1.374,1.391,1.32,1.336,36298861.0,4891520081.052,
2025-09-03,159949.SZ,1.341,1.37,1.334,1.354,28083001.0,3794893410.908,
2025-09-04,159949.SZ,1.372,1.388,1.276,1.289,46836273.0,6180774914.423,
2025-09-05,159949.SZ,1.292,1.395,1.292,1.394,31291573.0,4206813804.934,
2025-09-08,159949.SZ,1.4,1.4,1.343,1.365,26212354.0,3576246805.5,
2025-09-09,159949.SZ,1.349,1.365,1.323,1.336,21755557.0,2918347084.777,
